id_product,name_product,description,category,img
loa-bluetooth-marshall-kilburn-ii,Loa Bluetooth Marshall Kilburn II,"Với sự phát triển của loa Bluetooth, bạn không chỉ có thể thưởng thức âm nhạc mọi lúc mọi nơi mà còn được trải nghiệm chất lượng âm thanh tuyệt vời. Trong số hàng ngàn sản phẩm trên thị trường, loa Bluetooth Marshall Kilburn 2 đã nổi bật với sự kết hợp hoàn hảo giữa phong cách cổ điển và công nghệ tiên tiến. Thiết kế tinh tế Thiết kế của loa là sự kết hợp hài hòa giữa vẻ ngoài cổ điển và tính năng hiện đại. Vỏ ngoài được gia công tỉ mỉ, tạo nên sự sang trọng và độ bền cao. Không những vậy khối lượng chỉ 2.5 kg, bạn có thể dễ dàng cầm nó đi bất kỳ đâu, từ nhà đến công viên hoặc dự tiệc. Xem thêm",audio,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/2162/325334/loa-bluetooth-marshall-kilburn-ii-thumb-1-600x600.jpg
loa-bluetooth-soundcore-motion-x500?utm_flashsale=1,Loa Bluetooth soundcore Motion X500,"Loa soundcore Motion X500 với âm thanh không gian đắm chìm, chứng nhận Hi-Res, khả năng chống nước IPX7 và thiết kế phong cách chắc chắn sẽ mang đến những trải nghiệm âm nhạc tuyệt vời, dù bạn đang ở nhà hay đang vi vu khám phá thế giới. Đắm chìm trong không gian âm thanh Một trong những điểm đặc biệt nhất của soundcore Motion X500 chính là công nghệ âm thanh không gian. Nhờ vào 3 trình điều khiển được bố trí thông minh, loa có thể tái tạo âm thanh vòm, mang đến cảm giác như bạn đang ngồi ngay giữa một buổi biểu diễn trực tiếp. Âm thanh lan tỏa xung quanh, tạo hiệu ứng 360 độ đầy ấn tượng, giúp bạn cảm nhận được sự chân thực trong từng nốt nhạc, từng nhạc cụ. Dù bạn đang nghe những bản nhạc sôi động, xem phim hay chơi game, Motion X500 vẫn đảm bảo mang đến chất lượng âm thanh chân thực và sống động nhất. Xem thêm",audio,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/2162/333086/loa-bluetooth-soundcore-motion-x500-040325-030106-321-600x600.jpg
dalton-ts-18a1500,Loa điện Dalton TS - 18A1500,"Loa điện karaoke Dalton TS - 18A1500 thiết kế hiện đại, kết cấu chắc chắn cùng với bánh xe và tay cầm di chuyển linh hoạt, mang đến trải nghiệm âm thanh sống động nhờ tổng công suất 1200W, loa 3 đường tiếng chất âm cuốn hút chinh phục mọi thể loại âm nhạc. Thiết kế - Loa Dalton được hoàn thiện với thùng loa chất liệu gỗ phủ sơn chống trầy, mặt lưới kim loại sơn tĩnh điện cho cấu tạo chắc chắn, màu sắc và chi tiết tinh tế, hiện đại, tạo nét đẹp cho không gian sử dụng. - Loa có 4 bánh xe và tay cầm nên rất dễ để chuyển đến nhiều vị trí sử dụng, đặc biệt thuận tiện khi cần bố trí âm thanh cho các hoạt động ngoài trời. Xem thêm",audio,https://cdn.tgdd.vn/Products/Images/2162/210260/dalton-ts-18a1500-270223-022539-600x600.jpg
loa-thap-samsung-mx-t70-xv,Loa tháp Samsung MX-T70/XV,"Loa tháp Samsung MX-T70/XV là dòng loa điện thiết kế thời trang, kháng nước, mang đến không khí bữa tiệc sôi động với thiết kế đa hướng, tổng công suất 1500W tái tạo âm thanh mạnh mẽ, âm trầm uy lực nhờ chế độ Bass Booster, dễ dàng điều khiển bằng điện thoại qua ứng dụng GIGA Party Audio, hát karaoke thỏa thích. Thiết kế - Samsung MX-T70/XV thiết kế kiểu loa tháp có đường nét tinh tế, bề mặt phủ gam màu đen thanh lịch phối hợp với thiết kế nội thất và môi trường xung quanh liền mạch. Sản phẩm có 3 chân đặt ổn định trên mặt sàn, dễ dàng di chuyển, bố trí, phù hợp sử dụng cả trong nhà và ngoài trời. - Loa điện Samsung này được làm từ chất liệu nhựa và kim loại bền chắc, bảo vệ tốt các chi tiết bên trong an toàn, đảm bảo khả năng truyền tải chất âm tốt. Xem thêm",audio,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/2162/220699/samsung-mx-t70-xv-thumb-638703050824760037-600x600.jpg
loa-bluetooth-marshall-middleton,Loa Bluetooth Marshall Middleton,"Loa Bluetooth Marshall Middleton nhanh chóng thu hút sự chú ý của người tiêu dùng với sự kết hợp hoàn hảo giữa thiết kế đẳng cấp và chất âm đỉnh cao. Middleton không chỉ là một chiếc loa thông thường, mà còn là biểu tượng của sự sang trọng và đẳng cấp trong thế giới âm nhạc di động. Âm thanh cuốn hút Mẫu loa Bluetooth là một sản phẩm với sức mạnh âm thanh mạnh mẽ có công suất lên đến 60 W. Khả năng tái tạo âm thanh tốt và rõ ràng của nó làm cho mỗi bản nhạc trở nên sống động hơn. Xem thêm",audio,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/2162/325332/loa-bluetooth-marshall-middleton-kem-thumb-600x600.jpg
loa-bluetooth-sounarc-p4-portable-speaker?utm_flashsale=1,Loa Bluetooth Sounarc P4 Portable Speaker,"Loa Bluetooth Sounarc P4 Portable Speaker là một sản phẩm công nghệ hiện đại, mang đến trải nghiệm âm thanh tuyệt vời trong một thiết kế nhỏ gọn và tiện lợi. Với công suất mạnh mẽ, âm thanh rõ ràng, kết nối ổn định cùng thiết kế trụ đẹp mắt. Sounarc P4 hứa hẹn trở thành người bạn đồng hành lý tưởng cho mọi hoạt động ngoài trời. Tận hưởng trải nghiệm nghe nhạc tuyệt vời với công nghệ âm thanh hiện đại Âm thanh của loa Bluetooth Sounarc P4 Portable Speaker thực sự ấn tượng với chất lượng vượt trội, mang đến trải nghiệm nghe nhạc tuyệt vời. Loa được trang bị công nghệ âm thanh tiên tiến, cho phép tái tạo âm thanh rõ ràng và sắc nét ở mọi dải tần số. Bass mạnh mẽ, sâu lắng kết hợp cùng mid và treble trong trẻo, chi tiết tạo nên một bản hòa âm phong phú và sống động. Xem thêm",audio,https://cdn.tgdd.vn/Products/Images/2162/328741/loa-bluetooth-sounarc-p4-portable-speaker-120824-050206-600x600.jpg
loa-vi-tinh-bluetooth-microlab-m300,Loa vi tính Bluetooth Microlab M300,Không có mô tả,audio,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/2162/336290/loa-vi-tinh-bluetooth-microlab-m300-010425-115846-058-600x600.jpg
loa-bluetooth-rezo-wave-pro,Loa Bluetooth Rezo Wave Pro,Không có mô tả,audio,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/2162/337349/loa-bluetooth-rezo-wave-pro-250425-032713-779-600x600.jpg
loa-bluetooth-sounarc-xr3-portable-speaker?utm_flashsale=1,Loa Bluetooth Sounarc XR3 Portable Speaker,"Loa Sounarc XR3 Portable Speaker có thiết kế hiện đại, tính năng nổi bật và thời lượng pin ấn tượng. Đây sẽ là người bạn đồng hành lý tưởng cho mọi hoạt động ngoài trời hay những bữa tiệc nhỏ trong nhà. • Sounarc XR3 mang trong mình thiết kế loa mini nhỏ gọn, tiện lợi với khối lượng nhẹ, dễ dàng mang theo trong mọi chuyến đi. Nhờ kích thước nhỏ gọn, bạn có thể dễ dàng bỏ nó vào balo, túi xách hoặc mang bằng tay mà không gặp phải bất kỳ khó khăn nào. • Chiếc loa này mang đến chất lượng âm thanh ấn tượng với âm trầm sâu và mạnh mẽ, bất kể bạn nghe nhạc ở thể loại nào, từ nhạc pop, rock đến những bản ballad nhẹ nhàng đều có thể tái tạo âm thanh chân thực, sống động và mạnh mẽ. • Hệ thống đèn LED đa màu sắc trên loa không chỉ nâng cao bầu không khí mà còn biến mọi không gian trở nên lộng lẫy, cuốn hút hơn. Bạn có thể lựa chọn các chế độ đèn khác nhau phù hợp với từng giai điệu hoặc theo sở thích cá nhân, biến bất kỳ buổi nghe nhạc nào thành một chương trình biểu diễn ánh sáng thu nhỏ. Xem thêm",audio,https://cdn.tgdd.vn/Products/Images/2162/328745/loa-bluetooth-sounarc-xr3-portable-speaker-130824-032851-600x600.jpg
loa-bluetooth-rezo-killburn-1,Loa Bluetooth Rezo Killburn 1,Không có mô tả,audio,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/2162/337348/loa-bluetooth-rezo-killburn-1-250425-031930-403-600x600.jpg
dan-am-thanh-sony-ht-s40r,Bộ loa thanh Sony HT-S40R,"Bộ loa thanh Sony HT-S40R 600W cho chất lượng âm thanh vòm sống động với công suất 600W mạnh mẽ. Bạn có thể phát nhạc trên loa thông qua cổng kết nối Bluetooth hoặc điều khiển các chức năng của loa qua ứng dụng Sony trên điện thoại rất tiện lợi. Thiết kế - Bộ loa thanh Sony HT-S40R 600W có kiểu dáng sang trọng và được thiết kế gam màu đen, dễ dàng phối hợp với các nội thất khác bên trong căn phòng. - Bộ dàn âm thanh này gồm có 1 loa thanh soundbar, 1 loa Subwoofer (loa siêu trầm), 1 bộ khuếch đại không dây và 2 loa vệ tinh. - Loa thanh soundbar có hình dạng loa thanh nằm ngang, thích hợp đặt trên tường hoặc kệ nằm ở phía dưới tivi. Trong khi, loa Subwoofer có hình hộp chữ nhật đứng có thể đặt bất kỳ đâu, kể cả trên sàn nhà. Bên cạnh đó, loa vệ sinh và bộ khuếch đại có thể đặt trên kệ tủ tivi. Xem thêm",audio,https://cdn.tgdd.vn/Products/Images/2162/273221/273221-600x600.jpg
loa-karaoke-xach-tay-dalton-ps-k20,Loa karaoke xách tay Dalton PS-K20A,"Loa karaoke xách tay Dalton PS-K20A cho âm thanh mạnh mẽ, lôi cuốn với tổng công suất 250W, hệ thống loa 2 đường tiếng, trang bị 2 micro karaoke không dây chất lượng cho bạn thỏa sức khoe giọng hát, kết nối không dây mượt mà qua công nghệ Bluetooth 5.0 hiện đại. Thiết kế - Loa karaoke xách tay Dalton có thiết kế nhỏ gọn, hiện đại, được hoàn thiện bằng chất liệu gỗ chắc chắn, được phủ sơn chống trầy bảo vệ, hạn chế trầy xước trong quá trình sử dụng. - Ê-căng loa bằng vải dễ dàng vệ sinh, có độ bền cao cùng với logo Dalton chính giữa tạo điểm nhấn cho sản phẩm. Xem thêm",audio,https://cdn.tgdd.vn/Products/Images/2162/306931/loa-karaoke-xach-tay-dalton-ps-k20-100723-100939-600x600.jpg
loa-bluetooth-marshall-stockwell-ii,Loa Bluetooth Marshall Stockwell II,"Marshall Stockwell 2 là một trong những mẫu loa Bluetooth đáng chú ý với sự kết hợp tinh tế giữa thiết kế cổ điển và công nghệ hiện đại. Với vẻ ngoài đậm chất retro, loa này mang đậm dấu ấn của thương hiệu âm nhạc huyền thoại Marshall. Vẻ ngoài nhỏ gọn đậm chất cổ điển Thiết kế của loa Marshall là sự kết hợp giữa phong cách cổ điển và hiện đại. Với kích thước loa mini nhỏ gọn và kiểu dáng vuông vức kết hợp cùng quai đeo giúp loa này dễ dàng mang theo bất kỳ nơi đâu bạn mong muốn. Xem thêm",audio,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/2162/325333/loa-bluetooth-marshall-stockwell-ii-thumb-1-600x600.jpg
loa-bluetooth-marshall-tufton,Loa Bluetooth Marshall Tufton,"Nếu bạn đang tìm kiếm một người bạn đồng hành với chất lượng âm thanh xuất sắc và phong cách thiết kế cổ điển pha chút hiện đại, thì không gì có thể sánh kịp với Marshall Tufton. Với sự kết hợp hoàn hảo giữa vẻ ngoài lịch lãm đậm chất cổ điển và công nghệ âm thanh hiện đại, Tufton không chỉ là một chiếc loa thông thường, mà còn là một phụ kiện đẹp mắt trong mọi khoảnh khắc. Thiết kế cổ điển lôi cuốn ánh nhìn Thiết kế của loa Bluetooth Marshall Tufton là sự kết hợp tinh tế giữa nét cổ điển và hiện đại mang đậm dấu ấn của thương hiệu Marshall thời gian gần đây. Với việc sử dụng chất liệu chất lượng cao ở bên ngoài, Tufton mang đến một cảm giác sang trọng và bền bỉ. Xem thêm",audio,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/2162/325335/loa-bluetooth-marshall-tufton-thumb-600x600.jpg
loa-bluetooth-soundcore-motion-300?utm_flashsale=1,Loa Bluetooth soundcore Motion 300,"Loa soundcore Motion 300 là một trong những dòng loa nổi bật của thương hiệu soundcore vừa được giới thiệu tại thị trường Việt Nam. Sở hữu thiết kế nhỏ gọn nhưng đầy tinh tế, chiếc loa này không chỉ mang đến chất lượng âm thanh ấn tượng mà còn là điểm nhấn hiện đại, sang trọng cho không gian sống của bạn. Loa không chỉ là một thiết bị giải trí, mà còn là biểu tượng của phong cách và sự tiện nghi trong cuộc sống hàng ngày. Âm thanh không dây hiện đại Loa mang đến một bước tiến mới trong trải nghiệm âm thanh với công nghệ Hi-Res không dây, tái hiện dải âm chi tiết và sắc nét đến từng giai điệu. Sự kết hợp giữa âm thanh chất lượng cao và thiết kế nhỏ gọn khiến chiếc loa này trở thành lựa chọn lý tưởng cho những ai muốn tận hưởng âm nhạc trọn vẹn ở bất kỳ đâu. Xem thêm",audio,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/2162/333084/loa-bluetooth-soundcore-motion-300-040325-025528-624-600x600.jpg
loa-bluetooth-baseus-aequr-35-pro-air?utm_flashsale=1,Loa Bluetooth Baseus AeQur 35 Pro Air,"Baseus AeQur 35 Pro Air dòng loa Bluetooth sở hữu vẻ ngoài tinh tế, công nghệ âm thanh không dây hiện đại cùng chất âm mạnh mẽ, sống động, mang đến trải nghiệm nghe nhạc tuyệt vời và nâng tầm không gian giải trí trong mọi khoảnh khắc. • Loa Baseus này được thiết kế với phong cách hiện đại, tinh tế và vô cùng nhỏ gọn. Với kích thước gọn gàng như chiếc túi xách loa này dễ dàng vừa vặn trong lòng bàn tay. • Chất liệu bề mặt của loa được hoàn thiện tỉ mỉ với lớp vỏ ngoài chắc chắn, tạo cảm giác sang trọng nhưng vẫn rất thanh thoát. Các góc cạnh được bo tròn, mang đến một cảm giác mềm mại và dễ chịu khi cầm nắm. • Mặt trước của loa được thiết kế đơn giản cùng logo hãng được đặt rất tinh tế với các chi tiết mượt mà, kết hợp hài hòa với các nút điều khiển ở phía trên tạo nên vẻ đẹp cuốn hút. Xem thêm",audio,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/2162/333087/loa-bluetooth-baseus-aequr-35-pro-air-191224-113744-026-600x600.jpg
loa-bluetooth-jbl-partybox-110-imei,Loa Bluetooth JBL Partybox 110,"Loa Bluetooth JBL Partybox 110 mang đến thiết kế sang trọng, trang bị đèn LED nổi bật, chất âm sống động,... hứa hẹn sẽ nâng cao trải nghiệm âm nhạc của bạn. • Thiết kế đơn giản, gọn gàng, màu đen sang trọng bao bọc trọn vẹn loa. Chân đế cao su giúp loa bám chắc vào mặt phẳng cho bạn yên tâm khi sử dụng. • Tay cầm tiện lợi, dễ dàng di chuyển, đồng hành cùng bạn trong mọi bữa tiệc, thoải mái tận hưởng âm nhạc cùng bạn bè. • Trang bị đèn LED nổi bật cho không gian bày trí thêm “nghệ thuật”, đặc biệt phần LED sẽ vô cùng nổi bật khi tắt đèn và dùng vào buổi tối. • Âm thanh sống động, dải âm được thể hiện chi tiết, âm trầm mạnh mẽ, âm treble trong trẻo. Xem thêm",audio,https://cdn.tgdd.vn/Products/Images/2162/292915/loa-bluetooth-jbl-partybox-110-imei-thumb-600x600.jpeg
da-n-am-thanh-sony-5-1-ht-s700rf,Bộ loa Sony 5.1 HT-S700RF,"Bộ loa Sony 5.1 HT-S700RF 1000W cho phép bạn điều khiển và phát nhạc từ xa bằng ứng dụng thông minh Sony Music Center trên điện thoại tiện lợi. Bên cạnh đó, loa còn sở hữu công suất 1000W kết hợp với công nghệ Dolby Audio và DTS Digital Surround, cho chất lượng âm thanh sống động cực chất. Thiết kế - Bộ loa Sony 5.1 HT-S700RF 1000W gồm có 1 loa soundbar, 1 loa sub và 2 loa sau, thiết kế tông màu đen sang trọng, giúp cho không gian giải trí của gia đình thêm phần hiện đại. - Vỏ loa được làm bằng chất liệu nhựa và kim loại có độ bền tốt, dễ lau chùi bụi bẩn. - Loa soundbar có dạng thanh hình chữ nhật dễ dàng bố trí trên kệ tủ và đặt dưới tivi. Loa sub có dạng thùng hình hộp chữ nhật đứng với khối lượng 10.2 kg, có thể đặt bất kỳ vị trí nào trên sàn hoặc kệ tủ. Xem thêm",audio,https://cdn.tgdd.vn/Products/Images/2162/302676/da-n-am-thanh-sony-5-1-ht-s700rf-260323-093200-600x600.jpeg
loa-karaoke-mobell-mk-4960a,Loa karaoke Mobell MK - 4960A,"Nghe nhạc theo cách bạn muốn ở bất kỳ nơi nào với chiếc loa karaoke xách tay Mobell MK-4960A 100W sở hữu kiểu dáng năng động, âm thanh rõ ràng, sắc nét với tổng công suất 100W, 4 đường tiếng, trang bị remote điều khiển từ xa, hát karaoke dễ dàng với 2 micro không dây. Tổng quan thiết kế - Loa Mobell có bề ngoài bao phủ bởi tông màu nâu chủ đạo thanh lịch mà bắt mắt ở mọi góc nhìn. Bên dưới thân loa có chân đế nhỏ giúp bạn đặt thiết bị vững vàng ở nhiều vị trí. - Chất liệu gỗ MDF cứng cáp cùng mặt lưới bằng vải bền bỉ được chế tác hoàn thiện, các bộ phận gắn kết chặt chẽ giúp giữ an toàn cho các linh kiện, hạn chế bám bụi bẩn hay côn trùng xâm nhập vào bên trong. Xem thêm",audio,https://cdn.tgdd.vn/Products/Images/2162/320736/loa-karaoke-mobell-mk-4960a-281223-095727-600x600.jpg
loa-bluetooth-jbl-partybox-710,Loa Bluetooth JBL Partybox 710,"Loa Bluetooth JBL Partybox 710 sở hữu thiết kế ấn tượng với hệ thống đèn LED nổi bật, trang bị công suất lên tới 800 W giúp mở ra những bữa tiệc âm thanh, ánh sáng hoành tráng trong không gian rộng, thoải mái thư giãn cùng bạn bè và người thân. Thiết kế tối giản, dải đèn LED bắt mắt Loa được thiết kế dạng trụ đứng với các chi tiết được hoàn thiện tỉ mỉ. Các nút bấm được chế tác chắc chắn, xoay/nhấn dễ dàng, đầy đủ các chức năng cơ bản cho người dùng thao tác khi nghe nhạc như: Chuyển bài hát, phát/dừng chơi nhạc, tăng/ giảm âm lượng, kết nối Bluetooth,... Xem thêm",audio,https://cdn.tgdd.vn/Products/Images/2162/322799/loa-bluetooth-jbl-partybox-710-thumb-600x600.jpg
loa-karaoke-sumico-hexagon-plus,Loa Karaoke Sumico Hexagon Plus,Không có mô tả,audio,https://cdn.tgdd.vn/Products/Images/2162/323164/loa-keo-sumico-hexagon-plus-250-w-070424-093731-600x600.jpg
loa-bluetooth-monster-musicbox-go-ms22132?utm_flashsale=1,Loa Bluetooth Monster Musicbox Go MS22132,"Loa Bluetooth Monster Musicbox MS22150 có công suất lên tới 80 W, mang đến chất lượng âm thanh sắc nét và mạnh mẽ. Với thiết kế sang trọng, vẻ ngoài tối giản không chỉ đem đến trải nghiệm âm nhạc tuyệt vời mà còn là một món phụ kiện thời trang cho không gian sống của bạn. • Thiết kế đẹp mắt, vỏ ngoài được làm từ nhựa cao cấp giúp bảo vệ tốt linh kiện bên trong loa. • Loa được trang bị công nghệ Pure Monster Sound, cho phép cung cấp dải âm thanh rộng, rõ ràng, chi tiết với công suất lên đến 80 W. • Hỗ trợ kết nối Bluetooth 5.1, nhờ vậy bạn có thể dễ dàng phát nhạc từ điện thoại hoặc máy tính bảng mà không cần kết nối qua dây rườm rà. Xem thêm",audio,https://cdn.tgdd.vn/Products/Images/2162/324101/loa-bluetooth-monster-musicbox-go-ms22132-thumb-600x600.jpg
loa-thanh-soundbar-sony-ht-s100f,Loa thanh Sony HT-S100F,"Loa thanh Sony HT-S100F 120W cung cấp âm thanh lôi cuốn, trung thực với tổng công suất 120W, công nghệ Dolby Digital, S-Force Front Surround cho trải nghiệm âm vòm 360 độ chân thực, có hỗ trợ kết nối Bluetooth và các kết nối có dây thông dụng, cho bạn sử dụng thiết bị tận hưởng giải trí đa dạng, tiện lợi mỗi ngày. Tổng quan thiết kế - Sony HT-S100F có vẻ ngoài sang trọng khi bao phủ bởi gam màu đen thanh lịch, các chi tiết chế tác hoàn thiện, góp phần tô điểm cho không gian sống thêm hiện đại, thời thượng. Sản phẩm thích hợp trưng bày trên kệ tủ hoặc treo tường để tiết kiệm không gian. - Trong khi thân loa làm từ nhựa có vân da cao cấp thì mặt trước loa bọc lưới kim loại không gỉ có khả năng chịu lực tác động tốt, giữ an toàn cho các củ loa nằm bên trong, hạn chế bám bụi bẩn, dễ dàng làm sạch. Xem thêm",audio,https://cdn.tgdd.vn/Products/Images/2162/162920/162920-600x600.jpg
loa-bluetooth-monster-superstar-s320,Loa Bluetooth Monster Superstar S320,"Loa Bluetooth Monster Superstar S320 được hãng Monster sản xuất có công suất lớn, âm thanh nổi 360 độ cùng thời lượng pin dài, cho bạn trải nghiệm âm nhạc ấn tượng ngay cả khi ở nhà hay hoạt động ngoài trời. Thiết kế nhỏ gọn, tiện lợi mang đi dã ngoại Loa có thiết kế hình trụ tròn, cao 19 cm và ngang 8.7 cm, đi cùng khối lượng 0.568 kg, khá nhỏ gọn để mình có thể cầm bằng một tay dễ dàng, ngoài ra cũng không mất quá nhiều sức nếu muốn mang chiếc loa mini này đi du lịch hay cắm trại cùng bạn bè người thân. Monster Superstar S320 được trang bị thêm một dây đeo, mình có thể luồn tay vào để chắc chắn hơn khi cầm. Những lúc đạp xe thì mình sẽ treo chiếc loa này vào tay cầm của xe để nghe nhạc, tránh bị chán khi tập luyện một mình. Khi sợi dây này bị dơ thì việc vệ sinh cũng khác đơn giản, mình chỉ cần tháo dây ra vò với nước một tí là đã sạch. Xem thêm",audio,https://cdn.tgdd.vn/Products/Images/2162/302671/loa-bluetooth-monster-superstar-s320-190423-114312-600x600.jpg
loa-bluetooth-monster-sparkle,Loa Bluetooth Monster Sparkle,"Loa Bluetooth Monster Sparkle với hệ thống đèn LED nổi bật cùng thiết kế thuôn dài đẹp mắt, công nghệ âm thanh sống động, tốc độ kết nối nhanh chóng, tiện lợi sử dụng trong những bữa tiệc cá nhân và các buổi tụ họp bạn bè hàng ngày. • Thiết kế gọn gàng, khối lượng khoảng 2.6 kg dễ dàng di chuyển khi cần, phù hợp với nhiều không gian nội thất trong nhà. • Cuốn hút trong từng điệu nhạc với mức công suất 30 W cùng công nghệ âm thanh độc quyền Monster Sound trên loa đem đến chất âm sống động, cảm giác như đang tận hưởng không gian giải trí tại rạp chiếu phim. • Dung lượng pin lớn, lưu trữ năng lượng cho cả ngày dài sử dụng, sạc 1 lần khoảng 4 tiếng là có ngay 12 giờ sử dụng liên tục (ở mức 50% âm lượng). Xem thêm",audio,https://cdn.tgdd.vn/Products/Images/2162/304547/loa-bluetooth-monster-sparkle-thumb-5-600x600.jpg
loa-bluetooth-monster-mfs1,Loa Bluetooth Monster MFS1,"Thương hiệu âm thanh Monster đến từ Mỹ đã cho ra mắt dòng sản phẩm mới của mình mang tên loa Bluetooth Monster MFS1. Với nhiều tiện ích đi cùng thiết kế nhỏ gọn, chiếc loa này sẽ sẵn sàng đồng hành cùng người dùng mọi lúc, mọi nơi. • Loa Monster được hoàn thiện từ chất liệu nhựa và hợp kim cứng cáp, giúp giảm thiểu trầy xước, cấn móp, chống bám bụi và vân tay trong quá trình sử dụng. Khối lượng chỉ 1 kg với thiết kế quai xách năng động, cho phép bạn dễ dàng di chuyển hay mang theo trong các chuyến đi. • Công nghệ Pure Monster Sound mang đến chất âm trong trẻo, sống động. Chuẩn Bluetooth 5.0 cho phép loa kết nối ở khoảng cách lên đến 10 mét với các thiết bị điện thoại, máy tính bảng, laptop,... • Chiếc loa nhà Monster hỗ trợ nhiều phím điều khiển như tăng/giảm âm lượng, dừng/phát nhạc, ghi âm, chuyển chế độ,... giúp bạn thao tác một cách nhanh chóng. Xem thêm",audio,https://cdn.tgdd.vn/Products/Images/2162/318925/loa-bluetooth-monster-mfs1-tn-600x600.jpg
loa-bluetooth-klipsch-gig-xl,Loa Bluetooth Klipsch GIG XL,"Nghe nhạc, hát karaoke, xem phim, hay chơi game đều là những hoạt động giải trí được nhiều người yêu thích. Tuy nhiên, để tận hưởng trọn vẹn những trải nghiệm này, bạn cần có một thiết bị âm thanh chất lượng. Và loa Bluetooth Klipsch GIG XL sẽ là một lựa chọn hoàn hảo cho bạn. Thiết kế mang tính di động cao, vẻ ngoài hiện đại Mẫu loa Bluetooth này có thiết kế hiện đại, các đường nét được chế tác tỉ mỉ, bề mặt hơi nhám hạn chế bám vân tay. Lớp vỏ bên ngoài của loa được hoàn thiện từ chất liệu nhựa mang đến độ bền cao, khả năng chống chịu va đập tốt và giúp giảm khối lượng một cách đáng kể. Khối lượng 4 kg không quá nặng và có quai cầm chắc chắn, dù là các bạn nữ sử dụng thì vẫn có thể di chuyển loa một cách dễ dàng. Xem thêm",audio,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/2162/321716/loa-bluetooth-klipsch-gig-xl-tb-600x600-638684033109263085-600x600.jpg
loa-karaoke-sumico-bt-s65,Loa Karaoke Sumico BT-S65,Không có mô tả,audio,https://cdn.tgdd.vn/Products/Images/2162/323159/loa-karaoke-sumico-bt-s65-1-2-600x600.jpg
loa-bluetooth-xiaomi-desktop,Loa Bluetooth Xiaomi Desktop,"Những dòng sản phẩm loa bluetooth đến từ Xiaomi luôn mang trong mình một diện mạo mới mẻ cùng chất lượng âm thanh vượt trội. Loa Bluetooth Xiaomi Desktop một sản phẩm mới của hãng cũng không ngoại lệ khi loa mang trong mình vẻ ngoài tối giản, dải đèn Led ấn tượng cùng âm thanh được trang bị nhiều tính năng hiện đại. Vẻ ngoài tối giản nhưng đầy tinh tế Loa Xiaomi sở hữu thiết kế tối giản nhưng đầy tinh tế, thể hiện rõ phong cách hiện đại mà Xiaomi hướng đến. Với dáng hình trụ gọn gàng, loa được bao phủ bởi lớp màng lưới mịn, tạo cảm giác sang trọng và hài hòa với nhiều kiểu không gian nội thất. Điểm đặc biệt của thiết kế nằm ở độ nghiêng 53 độ được tối ưu hóa để mang lại trải nghiệm âm thanh ưu việt. Xem thêm",audio,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/2162/332621/loa-bluetooth-xiaomi-desktop-031224-040531-063-600x600.jpg
loa-bluetooth-monster-adventurer-max,Loa Bluetooth Monster Adventurer MAX,"Loa Bluetooth Monster Adventurer MAX là một chiếc loa di động có kích thước lớn với công suất lên tới 60 W, được trang bị nhiều tính năng hiện đại và khả năng chống nước IPX7. Loa phù hợp với những người yêu thích âm nhạc, muốn có một trải nghiệm âm thanh chất lượng cao khi đi du lịch, dã ngoại hoặc tổ chức tiệc tùng. Thiết kế độc đáo, có thể di chuyển đến nhiều nơi Monster Adventurer MAX được làm từ chất liệu nhựa có khả năng chịu lực và chống va đập tốt. Mặt trước loa được trang bị lưới vừa bảo vệ các linh kiện bên trong vừa không cản trở âm thanh phát ra. Loa Bluetooth được trang bị tay cầm chắc chắn, khi mình cầm thì thấy bề mặt khá mịn, với khối lượng 2.25 kg thì việc di chuyển khá đơn giản. Xem thêm",audio,https://cdn.tgdd.vn/Products/Images/2162/302688/loa-bluetooth-monster-adventurer-max-thumb-3-600x600.jpg
